event,game,timestamp,userId,id,date,channel
self-muted,,"Wed, 01 May 2024 03:48:49 GMT",588152515946872883,ix6ggUEYuIA7xblNyl7h,"miércoles, 1/5/2024",524796249543671822
self-unmuted,,"Wed, 01 May 2024 03:48:50 GMT",588152515946872883,QMEEAFdaKsrYB3fSWlUA,"miércoles, 1/5/2024",524796249543671822
self-muted,,"Wed, 01 May 2024 03:48:51 GMT",588152515946872883,TS3Kds2ZoA0GTv3Xn6je,"miércoles, 1/5/2024",524796249543671822
self-unmuted,,"Wed, 01 May 2024 03:51:18 GMT",588152515946872883,AFSfX1Ktl9X0WvdZbJok,"miércoles, 1/5/2024",524796249543671822
online,,"Wed, 01 May 2024 04:27:40 GMT",301206456185913346,T9vkz2CQ0iZvqWOmqaLe,"miércoles, 1/5/2024",
online,,"Wed, 01 May 2024 04:27:40 GMT",301206456185913346,kTvfqvljLhCy9vu2yux5,"miércoles, 1/5/2024",
online,,"Wed, 01 May 2024 04:28:07 GMT",301206456185913346,BZ2ZWmBPpnlAvQ45jQt5,"miércoles, 1/5/2024",
online,,"Wed, 01 May 2024 04:28:07 GMT",301206456185913346,Q2wUnniSnskMzARM6Tvp,"miércoles, 1/5/2024",
connected,,"Wed, 01 May 2024 04:28:14 GMT",301206456185913346,1jZbwnT2AJO9ovE5UttT,"miércoles, 1/5/2024",524796249543671822
end-game,Hearthstone,"Wed, 01 May 2024 04:30:13 GMT",588152515946872883,0cSyh8lXWIrwgjfdDwl5,"miércoles, 1/5/2024",
self-muted,,"Wed, 01 May 2024 04:33:27 GMT",588152515946872883,DUU2YQHtYmKVgGrHV5zm,"miércoles, 1/5/2024",524796249543671822
self-unmuted,,"Wed, 01 May 2024 04:34:27 GMT",588152515946872883,Hm2VFaNoq0ak6WsvrVUo,"miércoles, 1/5/2024",524796249543671822
disconnected,,"Wed, 01 May 2024 05:01:11 GMT",523684629379547162,eQ6UO2HINV5nE8ZueUnl,"miércoles, 1/5/2024",524796249543671822
connected,,"Wed, 01 May 2024 05:01:14 GMT",523684629379547162,38JQ2eLrX58djb4Wyehg,"miércoles, 1/5/2024",524796249543671822
disconnected,,"Wed, 01 May 2024 05:01:18 GMT",523684629379547162,mJZdzbXvEjHzhuot1rrE,"miércoles, 1/5/2024",524796249543671822
started-game,THE FINALS,"Wed, 01 May 2024 05:02:51 GMT",301206456185913346,6VzKhbeFb2tKELzaWiN4,"miércoles, 1/5/2024",
started-game,THE FINALS,"Wed, 01 May 2024 05:02:51 GMT",301206456185913346,SfzTq34kynLF3waoqUQv,"miércoles, 1/5/2024",
offline,,"Wed, 01 May 2024 05:03:08 GMT",523684629379547162,oSfF2PXQM2DxLky62PDH,"miércoles, 1/5/2024",
started-game,THE FINALS,"Wed, 01 May 2024 05:03:32 GMT",588152515946872883,lgK4NQdht12DYsfA1nYv,"miércoles, 1/5/2024",
end-game,THE FINALS,"Wed, 01 May 2024 05:05:12 GMT",588152515946872883,sQEY3QFJplpv6ds0gm58,"miércoles, 1/5/2024",
started-game,THE FINALS,"Wed, 01 May 2024 05:05:25 GMT",588152515946872883,APCj3MTJo9NRfliqtGfD,"miércoles, 1/5/2024",
disconnected,,"Wed, 01 May 2024 05:08:06 GMT",588152515946872883,GSnvPXJdeDC5yhvSmWTf,"miércoles, 1/5/2024",524796249543671822
offline,,"Wed, 01 May 2024 05:08:06 GMT",588152515946872883,ORY5w375lKbHXCIdvZAL,"miércoles, 1/5/2024",
end-game,THE FINALS,"Wed, 01 May 2024 05:08:06 GMT",588152515946872883,vr3IRUC3LGU5nqpsiLCD,"miércoles, 1/5/2024",
online,,"Wed, 01 May 2024 05:08:50 GMT",588152515946872883,iEYl8rvaP9Xz4GaOxanr,"miércoles, 1/5/2024",
connected,,"Wed, 01 May 2024 05:08:55 GMT",588152515946872883,Vbb8WhoPYiAzgSzlIMSC,"miércoles, 1/5/2024",524796249543671822
started-game,THE FINALS,"Wed, 01 May 2024 05:09:32 GMT",588152515946872883,gxyupC5V3vJheFLiullD,"miércoles, 1/5/2024",
end-game,THE FINALS,"Wed, 01 May 2024 05:11:02 GMT",588152515946872883,A9ZNL0L5H7rEtWcYUVm6,"miércoles, 1/5/2024",
started-game,THE FINALS,"Wed, 01 May 2024 05:11:10 GMT",588152515946872883,d4VR1Dgt8fP4YNLNIGdR,"miércoles, 1/5/2024",
end-game,THE FINALS,"Wed, 01 May 2024 05:13:55 GMT",588152515946872883,K3vTHJn3UEZ0RdkoEZdS,"miércoles, 1/5/2024",
started-game,THE FINALS,"Wed, 01 May 2024 05:15:26 GMT",588152515946872883,NGRRFLzArORR4uV9JOxt,"miércoles, 1/5/2024",
end-game,THE FINALS,"Wed, 01 May 2024 05:46:14 GMT",588152515946872883,GmjLGvgkJva8sNcJKasj,"miércoles, 1/5/2024",
end-game,THE FINALS,"Wed, 01 May 2024 05:46:29 GMT",301206456185913346,CCzdIOb434xBgEomEpNt,"miércoles, 1/5/2024",
end-game,THE FINALS,"Wed, 01 May 2024 05:46:29 GMT",301206456185913346,fo0IGeGH6HnECYfPifo5,"miércoles, 1/5/2024",
disconnected,,"Wed, 01 May 2024 05:47:17 GMT",339950447810969612,xjgfjXATP1txd8bejFj3,"miércoles, 1/5/2024",524796249543671822
disconnected,,"Wed, 01 May 2024 05:47:19 GMT",301206456185913346,erX0oXawj41iHkXy5P0Y,"miércoles, 1/5/2024",524796249543671822
disconnected,,"Wed, 01 May 2024 05:47:19 GMT",588152515946872883,hkbGGNvd7rFaK8g354Vc,"miércoles, 1/5/2024",524796249543671822
offline,,"Wed, 01 May 2024 05:47:22 GMT",588152515946872883,BWakjGS6xlK1xpN9glDH,"miércoles, 1/5/2024",
offline,,"Wed, 01 May 2024 05:47:22 GMT",301206456185913346,CKBIek4nR6BPUQNJ89Y0,"miércoles, 1/5/2024",
offline,,"Wed, 01 May 2024 05:47:22 GMT",301206456185913346,CmLndQrbBg9xvLIiQ9k6,"miércoles, 1/5/2024",
offline,,"Wed, 01 May 2024 05:49:10 GMT",339950447810969612,WMJYYckh1x0Ab7PQZkRW,"miércoles, 1/5/2024",
end-game,f!help - footbot.xyz,"Wed, 01 May 2024 14:20:51 GMT",694996818211373147,RZbr5PXuc8MaDClgslxY,"miércoles, 1/5/2024",
offline,,"Wed, 01 May 2024 14:20:51 GMT",694996818211373147,cHzYn4O0yvCpacHsywWQ,"miércoles, 1/5/2024",
online,,"Wed, 01 May 2024 14:28:42 GMT",694996818211373147,5tthZUbGByAPSxQV1Kky,"miércoles, 1/5/2024",
started-game,f!help - footbot.xyz,"Wed, 01 May 2024 14:28:45 GMT",694996818211373147,M5Js2Uk8wnXYZWMOvnPm,"miércoles, 1/5/2024",
online,,"Wed, 01 May 2024 14:41:01 GMT",523684629379547162,RfSRDOgzNKdq37Oy3B8N,"miércoles, 1/5/2024",
offline,,"Wed, 01 May 2024 15:10:00 GMT",523684629379547162,6LodxFBPHBiCthZDYkf1,"miércoles, 1/5/2024",
end-game,picsart.com,"Wed, 01 May 2024 19:32:58 GMT",1012419466031792188,en8Kl307w8K46ZAZv6bQ,"miércoles, 1/5/2024",
started-game,picsart.com,"Wed, 01 May 2024 19:35:36 GMT",1012419466031792188,SvapbYbCQ3uKdM3genFX,"miércoles, 1/5/2024",
online,,"Thu, 02 May 2024 00:54:02 GMT",523684629379547162,t3nVPD6oq6J1K1mr1rI4,"miércoles, 1/5/2024",
offline,,"Thu, 02 May 2024 00:54:15 GMT",523684629379547162,FZN6hqBIKNvRz9wb1GLc,"miércoles, 1/5/2024",
online,,"Thu, 02 May 2024 01:56:50 GMT",301206456185913346,NashXuooRdOSd2c0WjNM,"miércoles, 1/5/2024",
online,,"Thu, 02 May 2024 01:56:50 GMT",301206456185913346,Xxc2HfL7d3TC9yHmg60c,"miércoles, 1/5/2024",
online,,"Thu, 02 May 2024 02:06:27 GMT",339950447810969612,d6acw5H1snxbZvspDDwl,"miércoles, 1/5/2024",
online,,"Thu, 02 May 2024 02:23:35 GMT",339950447810969612,iQT8PRPsdfs2UFOH9aGC,"miércoles, 1/5/2024",
online,,"Thu, 02 May 2024 02:40:51 GMT",523684629379547162,xFF9qhZ3yZv2XG3Iki8I,"miércoles, 1/5/2024",
online,,"Thu, 02 May 2024 02:42:32 GMT",339950447810969612,7zFvP6azN48FCnFO8Dyc,"miércoles, 1/5/2024",
connected,,"Thu, 02 May 2024 02:43:31 GMT",339950447810969612,f1BcLKYxJwFrKmMcSpej,"miércoles, 1/5/2024",524796249543671822
connected,,"Thu, 02 May 2024 02:45:10 GMT",301206456185913346,fT78o31tfptsKDi7FFAs,"miércoles, 1/5/2024",524796249543671822
connected,,"Thu, 02 May 2024 02:47:51 GMT",523684629379547162,rHghbVkJhn20psQaEa6f,"miércoles, 1/5/2024",524796249543671822
started-game,Rocket League,"Thu, 02 May 2024 02:52:48 GMT",301206456185913346,vhTeI08xg09iKDWYMsOp,"miércoles, 1/5/2024",
connected,,"Sat, 23 Mar 2024 03:15:33 GMT",523684629379547162,3lSSNFvLda7zsUuaEP0W,"sábado, 23/3/2024",524796249543671822
connected,,"Sat, 23 Mar 2024 03:16:02 GMT",301206456185913346,l9uD0lfetZsq6qT6qIOp,"sábado, 23/3/2024",524796249543671822
self-muted,,"Sat, 23 Mar 2024 03:24:07 GMT",523684629379547162,q6mxC0KGylQsA30Zj8Vr,"sábado, 23/3/2024",524796249543671822
self-unmuted,,"Sat, 23 Mar 2024 03:26:36 GMT",523684629379547162,OW6On6yhG8aEYbEKpk8u,"sábado, 23/3/2024",524796249543671822
self-muted,,"Sat, 23 Mar 2024 03:37:55 GMT",523684629379547162,0cVe46hixgZy4x0Ij4Ve,"sábado, 23/3/2024",524796249543671822
self-unmuted,,"Sat, 23 Mar 2024 03:38:49 GMT",523684629379547162,TopTNkzoiuGIinENm3K0,"sábado, 23/3/2024",524796249543671822
self-muted,,"Sat, 23 Mar 2024 03:39:02 GMT",523684629379547162,wlL8H4p7rpLw9yIqMouY,"sábado, 23/3/2024",524796249543671822
self-unmuted,,"Sat, 23 Mar 2024 03:39:05 GMT",523684629379547162,UxJQhs7QCLsG4VZrprCU,"sábado, 23/3/2024",524796249543671822
self-muted,,"Sat, 23 Mar 2024 04:19:49 GMT",523684629379547162,pZLjM5DsfL66om9fA7NE,"sábado, 23/3/2024",524796249543671822
self-unmuted,,"Sat, 23 Mar 2024 04:19:55 GMT",523684629379547162,g0MKnWAKkN7CGLDYX7e9,"sábado, 23/3/2024",524796249543671822
connected,,"Sat, 23 Mar 2024 05:23:02 GMT",588152515946872883,MQPKUoJ2PMj9s7rfsc3g,"sábado, 23/3/2024",524796249543671822
connected,,"Sat, 23 Mar 2024 06:10:26 GMT",339950447810969612,VeGfLrn7d2rVzyVRygo6,"sábado, 23/3/2024",524796249543671822
disconnected,,"Sat, 23 Mar 2024 07:05:46 GMT",588152515946872883,6M7IRJQRnkHxCUQfI9ku,"sábado, 23/3/2024",524796249543671822
disconnected,,"Sat, 23 Mar 2024 07:47:53 GMT",339950447810969612,Uz8bsyry6t1wFppzv0Ul,"sábado, 23/3/2024",524796249543671822
connected,,"Sat, 23 Mar 2024 07:48:07 GMT",339950447810969612,zdKKJSZKUUzFd9GHJZxZ,"sábado, 23/3/2024",524796249543671822
disconnected,,"Sat, 23 Mar 2024 07:49:37 GMT",301206456185913346,tV04zyKcjXcE9NVREAyz,"sábado, 23/3/2024",524796249543671822
disconnected,,"Sat, 23 Mar 2024 07:49:38 GMT",523684629379547162,mHVdsck1aZQTnMLZ1Esn,"sábado, 23/3/2024",524796249543671822
disconnected,,"Sat, 23 Mar 2024 07:49:40 GMT",339950447810969612,onxa51PTDpjDshRp11gQ,"sábado, 23/3/2024",524796249543671822
online,,"Mon, 06 May 2024 03:22:46 GMT",588152515946872883,0mb98HxT1DsZHd8FB2RR,"lunes, 6/5/2024",
connected,,"Mon, 06 May 2024 03:22:52 GMT",588152515946872883,PJHBFpWt3e7FrPz2eNDX,"lunes, 6/5/2024",524796249543671822
started-game,THE FINALS,"Mon, 06 May 2024 03:28:32 GMT",588152515946872883,I56REfqqrdiiUQGfqurU,"lunes, 6/5/2024",
end-game,THE FINALS,"Mon, 06 May 2024 04:20:25 GMT",301206456185913346,d2luJWemNGCmmX4rZsJ2,"lunes, 6/5/2024",
end-game,THE FINALS,"Mon, 06 May 2024 04:20:26 GMT",588152515946872883,IMUTZD8ksiiKThyCHNc9,"lunes, 6/5/2024",
disconnected,,"Mon, 06 May 2024 04:44:36 GMT",339950447810969612,qlnNaXZIvstisbJq3tP7,"lunes, 6/5/2024",524796249543671822
disconnected,,"Mon, 06 May 2024 04:44:37 GMT",301206456185913346,NYvmcOSjBksfKblqkNQU,"lunes, 6/5/2024",524796249543671822
disconnected,,"Mon, 06 May 2024 04:44:37 GMT",588152515946872883,d2v4rZwxWzV8Vrwv8nK3,"lunes, 6/5/2024",524796249543671822
disconnected,,"Mon, 06 May 2024 04:44:38 GMT",523684629379547162,yXlxweG9xpktCGDFRqmd,"lunes, 6/5/2024",524796249543671822
offline,,"Mon, 06 May 2024 04:44:40 GMT",301206456185913346,UGlIHHISRKh8uDZjmQM4,"lunes, 6/5/2024",
offline,,"Mon, 06 May 2024 04:44:41 GMT",588152515946872883,ACjFo6WNYlMqhho6BhkL,"lunes, 6/5/2024",
offline,,"Mon, 06 May 2024 04:46:31 GMT",523684629379547162,lm9PxBVuSn5Od1iKcUVq,"lunes, 6/5/2024",
offline,,"Mon, 06 May 2024 04:46:35 GMT",339950447810969612,tRgeGvnFyGmjl9hxQ8ll,"lunes, 6/5/2024",
online,,"Mon, 06 May 2024 22:35:52 GMT",523684629379547162,2zjxnhppx0yQggb6TJQs,"lunes, 6/5/2024",
offline,,"Mon, 06 May 2024 22:40:37 GMT",523684629379547162,hy89ROKp5Iz0YM2tCTD5,"lunes, 6/5/2024",
online,,"Tue, 07 May 2024 02:14:50 GMT",523684629379547162,3Wml0aQ0RT8DEc2LAHtt,"lunes, 6/5/2024",
online,,"Tue, 07 May 2024 02:23:17 GMT",301206456185913346,TJ9aqbBCQwuQtcR4Gf6q,"lunes, 6/5/2024",
offline,,"Tue, 07 May 2024 02:38:57 GMT",523684629379547162,VDBINetfHGDiQYjiEtP3,"lunes, 6/5/2024",
offline,,"Tue, 07 May 2024 02:43:18 GMT",301206456185913346,jvn074EXAMa4F0HIJHK5,"lunes, 6/5/2024",
disconnected,,"Tue, 11 Jun 2024 04:31:26 GMT",339950447810969612,zoTUq1S9gQ7CSm6uGxDv,"martes, 11/6/2024",524796249543671822
disconnected,,"Tue, 11 Jun 2024 04:31:27 GMT",301206456185913346,hcWYVfxxxLG0B3ztRqeF,"martes, 11/6/2024",524796249543671822
disconnected,,"Tue, 11 Jun 2024 04:31:27 GMT",523684629379547162,nNolPUbtgqQRSuxPvelG,"martes, 11/6/2024",524796249543671822
offline,,"Tue, 11 Jun 2024 04:31:29 GMT",301206456185913346,0mhmMoFvHuFshOsAe3vb,"martes, 11/6/2024",
offline,,"Tue, 11 Jun 2024 04:31:55 GMT",523684629379547162,h0ZFdhnQXQIC3tB1OCMI,"martes, 11/6/2024",
offline,,"Tue, 11 Jun 2024 04:33:13 GMT",339950447810969612,wS8He18wmfarn9oqSjEB,"martes, 11/6/2024",
online,,"Tue, 11 Jun 2024 13:52:01 GMT",523684629379547162,rTBHRN5XON7Xc2kJxq3Q,"martes, 11/6/2024",
online,,"Tue, 11 Jun 2024 14:37:57 GMT",523684629379547162,mg4kUna8n8HIznkf3FiS,"martes, 11/6/2024",
offline,,"Tue, 11 Jun 2024 16:59:31 GMT",523684629379547162,tkRFWj0MayPN8nHNysdL,"martes, 11/6/2024",
online,,"Sat, 11 May 2024 03:04:34 GMT",588152515946872883,81GfYPbqoFsyYiR77tVP,"sábado, 11/5/2024",
online,,"Sat, 11 May 2024 03:08:30 GMT",301206456185913346,FoKHEIQnPoEeStYtmuJp,"sábado, 11/5/2024",
connected,,"Sat, 11 May 2024 03:09:13 GMT",588152515946872883,uyTYQY7qw8xASEZj35K8,"sábado, 11/5/2024",524796249543671822
self-muted,,"Sat, 11 May 2024 03:09:15 GMT",588152515946872883,aaWAnZ4ca9e1ijbAtLox,"sábado, 11/5/2024",524796249543671822
connected,,"Sat, 11 May 2024 03:11:26 GMT",301206456185913346,Kp81jvGaNOcKnY9N9Zcb,"sábado, 11/5/2024",524796249543671822
self-unmuted,,"Sat, 11 May 2024 03:11:39 GMT",588152515946872883,HpeN5XEw1aBBulCAcMrc,"sábado, 11/5/2024",524796249543671822
connected,,"Sat, 11 May 2024 03:27:09 GMT",523684629379547162,tCtdSeq6SawsKR9JX9gT,"sábado, 11/5/2024",524796249543671822
online,,"Sat, 11 May 2024 03:28:40 GMT",588152515946872883,KuZHXJG0yUHdvo7wRSO7,"sábado, 11/5/2024",
online,,"Sat, 11 May 2024 03:54:46 GMT",588152515946872883,0nWjuNlpHL6J8xapk7hR,"sábado, 11/5/2024",
started-game,THE FINALS,"Sat, 11 May 2024 03:55:17 GMT",301206456185913346,287oVE6QbmFHKI3TYewZ,"sábado, 11/5/2024",
started-game,THE FINALS,"Sat, 11 May 2024 04:11:26 GMT",588152515946872883,dlWAuVE46HIYZNSVhhsY,"sábado, 11/5/2024",
end-game,THE FINALS,"Sat, 11 May 2024 05:28:45 GMT",301206456185913346,HuEBTd0q6Z3kLfN4Mzus,"sábado, 11/5/2024",
end-game,THE FINALS,"Sat, 11 May 2024 05:29:01 GMT",588152515946872883,VPthSStBLrlku4G2DtoR,"sábado, 11/5/2024",
started-game,Wallpaper Engine,"Sat, 11 May 2024 06:34:32 GMT",301206456185913346,Z9tf7SB8EKXvHkLCkCb2,"sábado, 11/5/2024",
end-game,Wallpaper Engine,"Sat, 11 May 2024 06:34:37 GMT",301206456185913346,welhaS4O4flxmkLinqK3,"sábado, 11/5/2024",
started-game,Wallpaper Engine,"Sat, 11 May 2024 06:34:42 GMT",301206456185913346,HVB3NdF1NNncKmfLEquL,"sábado, 11/5/2024",
end-game,Wallpaper Engine,"Sat, 11 May 2024 06:34:47 GMT",301206456185913346,wkwIJHGILeThJEhqxuFV,"sábado, 11/5/2024",
started-game,Wallpaper Engine,"Sat, 11 May 2024 06:34:52 GMT",301206456185913346,v4Pkutz2PNcyyCQSJQsO,"sábado, 11/5/2024",
end-game,Wallpaper Engine,"Sat, 11 May 2024 06:35:07 GMT",301206456185913346,TId27tHPoicVa4ClkfFb,"sábado, 11/5/2024",
started-game,Wallpaper Engine,"Sat, 11 May 2024 06:35:12 GMT",301206456185913346,pouohup1NpBUfGpPhJ55,"sábado, 11/5/2024",
end-game,Wallpaper Engine,"Sat, 11 May 2024 06:35:22 GMT",301206456185913346,EY4BVSWxt0kOUeAe1kLD,"sábado, 11/5/2024",
started-game,Wallpaper Engine,"Sat, 11 May 2024 06:35:27 GMT",301206456185913346,jV5y1AvZo0ADaY6glN6s,"sábado, 11/5/2024",
end-game,Wallpaper Engine,"Sat, 11 May 2024 06:36:52 GMT",301206456185913346,bHrkzQ5NOlcQJpuQSaDi,"sábado, 11/5/2024",
disconnected,,"Sat, 11 May 2024 06:47:03 GMT",588152515946872883,XE4eVTB55cWJB8mxqPUG,"sábado, 11/5/2024",524796249543671822
disconnected,,"Sat, 11 May 2024 06:47:03 GMT",523684629379547162,swYcRrxQtniUISISGCjW,"sábado, 11/5/2024",524796249543671822
disconnected,,"Sat, 11 May 2024 06:47:03 GMT",301206456185913346,tTV1edcyQ6FRJf6qKQZk,"sábado, 11/5/2024",524796249543671822
offline,,"Sat, 11 May 2024 06:47:05 GMT",301206456185913346,XU6r1b5VxzB3M1PUB55X,"sábado, 11/5/2024",
offline,,"Sat, 11 May 2024 06:47:07 GMT",588152515946872883,KQjzHCPCltm07dbdGmK7,"sábado, 11/5/2024",
offline,,"Sat, 11 May 2024 06:48:45 GMT",523684629379547162,34MDkR130Za8ba29XTwf,"sábado, 11/5/2024",
online,,"Sat, 11 May 2024 21:57:59 GMT",523684629379547162,xnUrIZNw7366OBfHdBgi,"sábado, 11/5/2024",
offline,,"Sat, 11 May 2024 21:58:52 GMT",523684629379547162,dSKzznH7M3fThxx6twbA,"sábado, 11/5/2024",
online,,"Sun, 12 May 2024 02:40:03 GMT",339950447810969612,8qwpnZpRgbAt6CfziqQc,"sábado, 11/5/2024",
online,,"Thu, 06 Jun 2024 03:08:30 GMT",523684629379547162,9MX74707gfXVLo2UYs8W,"jueves, 6/6/2024",
connected,,"Thu, 06 Jun 2024 03:10:48 GMT",523684629379547162,GNo5EbGMvB5MiLukYoQD,"jueves, 6/6/2024",524796249543671822
online,,"Thu, 06 Jun 2024 03:59:29 GMT",588152515946872883,IpMHg5tdjuLOW8zutz56,"jueves, 6/6/2024",
connected,,"Thu, 06 Jun 2024 03:59:36 GMT",588152515946872883,V8RjFd3sews0S7agu78H,"jueves, 6/6/2024",524796249543671822
disconnected,,"Thu, 06 Jun 2024 04:06:02 GMT",339950447810969612,HxaIFJP6KMuWg0PoydoR,"jueves, 6/6/2024",524796249543671822
offline,,"Thu, 06 Jun 2024 04:06:02 GMT",339950447810969612,zaietS6pSkph6SAtuc4y,"jueves, 6/6/2024",
self-muted,,"Thu, 06 Jun 2024 04:12:24 GMT",588152515946872883,6Fwsl9CsHUVJL9ymABds,"jueves, 6/6/2024",524796249543671822
self-unmuted,,"Thu, 06 Jun 2024 04:13:43 GMT",588152515946872883,BEVOxtm3WvJZiN7sLWe2,"jueves, 6/6/2024",524796249543671822
disconnected,,"Thu, 06 Jun 2024 04:50:34 GMT",301206456185913346,E3Y7OHT3AW4boCUv0XKD,"jueves, 6/6/2024",524796249543671822
disconnected,,"Thu, 06 Jun 2024 04:50:34 GMT",523684629379547162,d8yZ5WHtkdDxXkgk9GAS,"jueves, 6/6/2024",524796249543671822
disconnected,,"Thu, 06 Jun 2024 04:50:35 GMT",588152515946872883,UJmPuMojq2PhIYcym5aD,"jueves, 6/6/2024",524796249543671822
offline,,"Thu, 06 Jun 2024 04:50:36 GMT",301206456185913346,tqnK29gh3nAThOb7fTvi,"jueves, 6/6/2024",
offline,,"Thu, 06 Jun 2024 04:50:39 GMT",588152515946872883,wR91ByTouXEmZhUOZdeZ,"jueves, 6/6/2024",
offline,,"Thu, 06 Jun 2024 04:52:37 GMT",523684629379547162,fbcxFB745BXGefylLEOK,"jueves, 6/6/2024",
online,,"Thu, 06 Jun 2024 22:13:44 GMT",301206456185913346,VJrTrZn5vYGrs03g6YxT,"jueves, 6/6/2024",
offline,,"Thu, 06 Jun 2024 23:18:07 GMT",301206456185913346,e0J4QV9LstKETMQnWCcR,"jueves, 6/6/2024",
online,,"Thu, 06 Jun 2024 23:30:28 GMT",301206456185913346,HrWnZFiI3LThTKQlDZtl,"jueves, 6/6/2024",
offline,,"Thu, 06 Jun 2024 23:30:35 GMT",301206456185913346,g1vEjLArv4K55yntIIO5,"jueves, 6/6/2024",
online,,"Fri, 07 Jun 2024 01:21:44 GMT",339950447810969612,5w5c0oze7ACHljPKe9ZI,"jueves, 6/6/2024",
online,,"Fri, 07 Jun 2024 02:22:57 GMT",301206456185913346,NeP1H0hFMLzADKpzeSSp,"jueves, 6/6/2024",
connected,,"Fri, 07 Jun 2024 02:29:54 GMT",339950447810969612,cOiJmEfRMNZTxFJTSVKV,"jueves, 6/6/2024",524796249543671822
connected,,"Fri, 07 Jun 2024 02:37:39 GMT",301206456185913346,MR0iGLjCdud5ZafAW4UF,"jueves, 6/6/2024",524796249543671822
online,,"Fri, 07 Jun 2024 02:45:01 GMT",523684629379547162,1yeVZSzpMVWHSa9uKGQP,"jueves, 6/6/2024",
started-game,Warframe,"Fri, 07 Jun 2024 02:52:05 GMT",301206456185913346,NWIS3buMrEsAzYvXYvpy,"jueves, 6/6/2024",
connected,,"Fri, 07 Jun 2024 02:56:53 GMT",523684629379547162,SNx5zW5qwZ78sBcrlzyp,"jueves, 6/6/2024",524796249543671822
self-muted,,"Fri, 07 Jun 2024 02:58:22 GMT",523684629379547162,0oyANsomPV9DVYF0wmWG,"jueves, 6/6/2024",524796249543671822
self-unmuted,,"Fri, 07 Jun 2024 02:58:47 GMT",523684629379547162,rOGrpfUEdNdI9oobrHTn,"jueves, 6/6/2024",524796249543671822
offline,,"Sun, 12 May 2024 03:12:07 GMT",339950447810969612,uIq5VWpiY72sxCmucLfR,"domingo, 12/5/2024",
online,,"Sun, 12 May 2024 06:28:02 GMT",523684629379547162,RcGvvZ7gIr6jv7HWAolx,"domingo, 12/5/2024",
offline,,"Sun, 12 May 2024 06:28:04 GMT",523684629379547162,PWUwbhguGZTCizMyiJ7E,"domingo, 12/5/2024",
online,,"Sun, 12 May 2024 19:59:10 GMT",523684629379547162,ZN8c8kTopEgTS1ygTVVT,"domingo, 12/5/2024",
offline,,"Sun, 12 May 2024 19:59:27 GMT",523684629379547162,ZDEPVirCZvdklZLovf7A,"domingo, 12/5/2024",
online,,"Sun, 12 May 2024 23:01:30 GMT",523684629379547162,xkLDwvsZzV55Zm1IdusS,"domingo, 12/5/2024",
offline,,"Sun, 12 May 2024 23:01:44 GMT",523684629379547162,Q3pmuzjmM9ShiEXbrATk,"domingo, 12/5/2024",
online,,"Mon, 13 May 2024 00:26:33 GMT",523684629379547162,PGtcL7zAHiQo6DAxTMeU,"domingo, 12/5/2024",
offline,,"Mon, 13 May 2024 00:26:38 GMT",523684629379547162,6u6F0OEnhi771BkMc1WX,"domingo, 12/5/2024",
online,,"Mon, 13 May 2024 01:55:39 GMT",301206456185913346,xqXddg8MEint0SjLzdeT,"domingo, 12/5/2024",
started-game,Resident Evil 3,"Mon, 13 May 2024 01:55:43 GMT",301206456185913346,QTgjFJAOBJPPeZqWQK4v,"domingo, 12/5/2024",
online,,"Mon, 13 May 2024 02:26:38 GMT",588152515946872883,0yWnOwR3fir9pN37a5t8,"domingo, 12/5/2024",
connected,,"Mon, 13 May 2024 02:28:03 GMT",301206456185913346,s5eV6NzPGgqTechQYoWM,"domingo, 12/5/2024",524796249543671822
self-muted,,"Mon, 13 May 2024 02:28:05 GMT",301206456185913346,1koPTrDqAssuWaCsqT6x,"domingo, 12/5/2024",524796249543671822
self-unmuted,,"Mon, 13 May 2024 02:28:09 GMT",301206456185913346,Gzq1cJRmFJN5wjtGDfDy,"domingo, 12/5/2024",524796249543671822
connected,,"Mon, 13 May 2024 02:28:55 GMT",588152515946872883,C7eNx4kG9F1NfP5mJnFX,"domingo, 12/5/2024",524796249543671822
end-game,Resident Evil 3,"Mon, 13 May 2024 02:30:26 GMT",301206456185913346,FPjtbp84nDhrlGXznlp0,"domingo, 12/5/2024",
online,,"Mon, 13 May 2024 02:35:49 GMT",339950447810969612,ab5KPwJiR0bj91f4vX2s,"domingo, 12/5/2024",
connected,,"Mon, 13 May 2024 02:39:15 GMT",339950447810969612,P1BPS3NmUMOJCaBolF7D,"domingo, 12/5/2024",524796249543671822
online,,"Mon, 13 May 2024 02:40:16 GMT",588152515946872883,dNcHwyo6c9TPvL180iea,"domingo, 12/5/2024",
started-game,THE FINALS,"Mon, 13 May 2024 02:43:02 GMT",301206456185913346,Qy3bSHPBocm0IPLMFPbP,"domingo, 12/5/2024",
started-game,THE FINALS,"Mon, 13 May 2024 02:45:20 GMT",588152515946872883,Qyh54V4yB2i9wv6Fp3en,"domingo, 12/5/2024",
online,,"Mon, 13 May 2024 02:56:29 GMT",523684629379547162,6TmlAdzdBehZz74k47uO,"domingo, 12/5/2024",
connected,,"Mon, 13 May 2024 02:57:03 GMT",523684629379547162,tUZHDSUUFbtjJyz3SOVe,"domingo, 12/5/2024",524796249543671822
end-game,Rocket League,"Tue, 16 Apr 2024 04:41:52 GMT",301206456185913346,Me6l6WNOiVdcjvvq8JBm,"martes, 16/4/2024",
